original,tampered,region_hd,region_mr,region_verdict,global_phash_diff,md5_changed,sha256_changed,tamper_type,grid,threshold,is_actual_tampered,is_predicted_tampered,baseline_pred
00000023_001.png,brightness_00000023_001.png,271,0.44,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000023_002.png,brightness_00000023_002.png,84,0.41,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000023_003.png,brightness_00000023_003.png,104,0.5,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000023_004.png,brightness_00000023_004.png,50,0.33,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000024_000.png,brightness_00000024_000.png,229,0.36,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000025_000.png,brightness_00000025_000.png,82,0.48,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000026_000.png,brightness_00000026_000.png,44,0.33,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000027_000.png,brightness_00000027_000.png,44,0.33,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000028_000.png,brightness_00000028_000.png,80,0.52,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000029_000.png,brightness_00000029_000.png,84,0.55,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000030_000.png,brightness_00000030_000.png,86,0.5,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000030_001.png,brightness_00000030_001.png,100,0.53,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000031_000.png,brightness_00000031_000.png,235,0.52,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000032_000.png,brightness_00000032_000.png,199,0.61,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_001.png,brightness_00000032_001.png,228,0.66,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_002.png,brightness_00000032_002.png,873,0.81,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000032_003.png,brightness_00000032_003.png,508,0.64,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000032_004.png,brightness_00000032_004.png,174,0.69,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_005.png,brightness_00000032_005.png,444,0.66,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_006.png,brightness_00000032_006.png,180,0.69,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_007.png,brightness_00000032_007.png,198,0.69,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_008.png,brightness_00000032_008.png,46,0.3,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_009.png,brightness_00000032_009.png,186,0.75,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_010.png,brightness_00000032_010.png,182,0.69,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_011.png,brightness_00000032_011.png,688,0.69,Tampered,6,True,True,brightness,8×8,1.0,True,True,True
00000032_012.png,brightness_00000032_012.png,612,0.61,Tampered,10,True,True,brightness,8×8,1.0,True,True,True
00000032_013.png,brightness_00000032_013.png,785,0.8,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000032_014.png,brightness_00000032_014.png,158,0.58,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_015.png,brightness_00000032_015.png,760,0.72,Tampered,8,True,True,brightness,8×8,1.0,True,True,True
00000032_016.png,brightness_00000032_016.png,238,0.81,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_017.png,brightness_00000032_017.png,118,0.45,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_018.png,brightness_00000032_018.png,247,0.61,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_019.png,brightness_00000032_019.png,242,0.75,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000032_020.png,brightness_00000032_020.png,0,0.0,Not Tampered,0,True,True,brightness,8×8,1.0,True,False,True
00000032_021.png,brightness_00000032_021.png,248,0.64,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000032_022.png,brightness_00000032_022.png,252,0.73,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_023.png,brightness_00000032_023.png,152,0.59,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_024.png,brightness_00000032_024.png,276,0.56,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000032_025.png,brightness_00000032_025.png,98,0.44,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_026.png,brightness_00000032_026.png,206,0.67,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_027.png,brightness_00000032_027.png,100,0.47,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000032_028.png,brightness_00000032_028.png,118,0.58,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_029.png,brightness_00000032_029.png,359,0.45,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000032_030.png,brightness_00000032_030.png,224,0.67,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_031.png,brightness_00000032_031.png,708,0.75,Tampered,6,True,True,brightness,8×8,1.0,True,True,True
00000032_032.png,brightness_00000032_032.png,240,0.77,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_033.png,brightness_00000032_033.png,377,0.64,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000032_034.png,brightness_00000032_034.png,96,0.42,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_035.png,brightness_00000032_035.png,289,0.56,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000032_036.png,brightness_00000032_036.png,260,0.61,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000032_037.png,brightness_00000032_037.png,718,0.72,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000032_038.png,brightness_00000032_038.png,697,0.78,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000032_039.png,brightness_00000032_039.png,162,0.56,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_040.png,brightness_00000032_040.png,364,0.59,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_041.png,brightness_00000032_041.png,230,0.73,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_042.png,brightness_00000032_042.png,152,0.55,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_043.png,brightness_00000032_043.png,112,0.39,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_044.png,brightness_00000032_044.png,200,0.55,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000032_045.png,brightness_00000032_045.png,264,0.77,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_046.png,brightness_00000032_046.png,188,0.58,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_047.png,brightness_00000032_047.png,88,0.45,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_048.png,brightness_00000032_048.png,642,0.61,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000032_049.png,brightness_00000032_049.png,136,0.56,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_050.png,brightness_00000032_050.png,372,0.58,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000032_051.png,brightness_00000032_051.png,22,0.16,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_052.png,brightness_00000032_052.png,100,0.5,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_053.png,brightness_00000032_053.png,136,0.58,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_054.png,brightness_00000032_054.png,104,0.53,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_055.png,brightness_00000032_055.png,62,0.39,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_056.png,brightness_00000032_056.png,88,0.38,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_057.png,brightness_00000032_057.png,128,0.62,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_058.png,brightness_00000032_058.png,158,0.55,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_059.png,brightness_00000032_059.png,102,0.59,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000032_060.png,brightness_00000032_060.png,136,0.61,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000033_000.png,brightness_00000033_000.png,64,0.47,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000034_000.png,brightness_00000034_000.png,804,0.88,Tampered,6,True,True,brightness,8×8,1.0,True,True,True
00000034_001.png,brightness_00000034_001.png,102,0.5,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000035_000.png,brightness_00000035_000.png,92,0.45,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000035_001.png,brightness_00000035_001.png,60,0.33,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000036_000.png,brightness_00000036_000.png,44,0.33,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000037_000.png,brightness_00000037_000.png,56,0.34,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000038_000.png,brightness_00000038_000.png,50,0.36,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000038_001.png,brightness_00000038_001.png,60,0.36,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000038_002.png,brightness_00000038_002.png,96,0.59,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000038_003.png,brightness_00000038_003.png,72,0.36,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000038_004.png,brightness_00000038_004.png,70,0.34,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000038_005.png,brightness_00000038_005.png,90,0.58,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000038_006.png,brightness_00000038_006.png,292,0.64,Tampered,6,True,True,brightness,8×8,1.0,True,True,True
00000038_007.png,brightness_00000038_007.png,72,0.41,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000039_000.png,brightness_00000039_000.png,84,0.34,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000039_001.png,brightness_00000039_001.png,38,0.27,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000039_002.png,brightness_00000039_002.png,84,0.42,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000039_003.png,brightness_00000039_003.png,195,0.5,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000039_004.png,brightness_00000039_004.png,42,0.3,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000040_000.png,brightness_00000040_000.png,54,0.38,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000040_001.png,brightness_00000040_001.png,148,0.66,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000040_002.png,brightness_00000040_002.png,162,0.64,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000040_003.png,brightness_00000040_003.png,821,0.89,Tampered,8,True,True,brightness,8×8,1.0,True,True,True
00000041_000.png,brightness_00000041_000.png,402,0.73,Tampered,8,True,True,brightness,8×8,1.0,True,True,True
00000041_001.png,brightness_00000041_001.png,82,0.44,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000041_002.png,brightness_00000041_002.png,56,0.25,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000041_003.png,brightness_00000041_003.png,128,0.5,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000041_004.png,brightness_00000041_004.png,60,0.41,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000041_005.png,brightness_00000041_005.png,64,0.45,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000041_006.png,brightness_00000041_006.png,50,0.25,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000042_000.png,brightness_00000042_000.png,66,0.48,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000042_001.png,brightness_00000042_001.png,369,0.75,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000042_002.png,brightness_00000042_002.png,246,0.62,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000042_003.png,brightness_00000042_003.png,153,0.38,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000042_004.png,brightness_00000042_004.png,80,0.48,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000042_005.png,brightness_00000042_005.png,257,0.59,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000042_006.png,brightness_00000042_006.png,94,0.22,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000042_007.png,brightness_00000042_007.png,477,0.8,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000042_008.png,brightness_00000042_008.png,253,0.41,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000043_000.png,brightness_00000043_000.png,255,0.53,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000044_000.png,brightness_00000044_000.png,70,0.39,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000044_001.png,brightness_00000044_001.png,46,0.27,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000044_002.png,brightness_00000044_002.png,86,0.39,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000045_000.png,brightness_00000045_000.png,679,0.77,Tampered,6,True,True,brightness,8×8,1.0,True,True,True
00000046_000.png,brightness_00000046_000.png,92,0.48,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000047_000.png,brightness_00000047_000.png,1097,0.92,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000047_001.png,brightness_00000047_001.png,425,0.56,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000047_002.png,brightness_00000047_002.png,414,0.59,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000047_003.png,brightness_00000047_003.png,140,0.58,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000047_004.png,brightness_00000047_004.png,100,0.52,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000047_005.png,brightness_00000047_005.png,42,0.25,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000047_006.png,brightness_00000047_006.png,627,0.7,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000047_007.png,brightness_00000047_007.png,551,0.75,Tampered,6,True,True,brightness,8×8,1.0,True,True,True
00000048_000.png,brightness_00000048_000.png,263,0.56,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000049_000.png,brightness_00000049_000.png,353,0.66,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000049_001.png,brightness_00000049_001.png,44,0.31,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000049_002.png,brightness_00000049_002.png,54,0.3,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000050_000.png,brightness_00000050_000.png,48,0.34,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000050_001.png,brightness_00000050_001.png,52,0.39,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000050_002.png,brightness_00000050_002.png,757,0.92,Tampered,8,True,True,brightness,8×8,1.0,True,True,True
00000050_003.png,brightness_00000050_003.png,84,0.55,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000051_000.png,brightness_00000051_000.png,38,0.28,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000052_000.png,brightness_00000052_000.png,90,0.42,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000052_001.png,brightness_00000052_001.png,48,0.33,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000053_000.png,brightness_00000053_000.png,58,0.38,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000053_001.png,brightness_00000053_001.png,54,0.34,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000054_000.png,brightness_00000054_000.png,298,0.47,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000054_001.png,brightness_00000054_001.png,78,0.48,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000054_002.png,brightness_00000054_002.png,72,0.42,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000054_003.png,brightness_00000054_003.png,96,0.47,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000054_004.png,brightness_00000054_004.png,1071,0.92,Tampered,8,True,True,brightness,8×8,1.0,True,True,True
00000054_005.png,brightness_00000054_005.png,76,0.48,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000054_006.png,brightness_00000054_006.png,510,0.61,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000054_007.png,brightness_00000054_007.png,84,0.45,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000054_008.png,brightness_00000054_008.png,112,0.5,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000054_009.png,brightness_00000054_009.png,436,0.61,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000055_000.png,brightness_00000055_000.png,593,0.81,Tampered,6,True,True,brightness,8×8,1.0,True,True,True
00000056_000.png,brightness_00000056_000.png,722,0.91,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000056_001.png,brightness_00000056_001.png,46,0.31,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000057_000.png,brightness_00000057_000.png,282,0.47,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000057_001.png,brightness_00000057_001.png,104,0.47,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000057_002.png,brightness_00000057_002.png,462,0.56,Tampered,8,True,True,brightness,8×8,1.0,True,True,True
00000057_003.png,brightness_00000057_003.png,56,0.39,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000057_004.png,brightness_00000057_004.png,498,0.77,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000058_000.png,brightness_00000058_000.png,494,0.72,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000059_000.png,brightness_00000059_000.png,96,0.55,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000059_001.png,brightness_00000059_001.png,388,0.5,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000060_000.png,brightness_00000060_000.png,50,0.31,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_000.png,brightness_00000061_000.png,324,0.77,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000061_001.png,brightness_00000061_001.png,112,0.36,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_002.png,brightness_00000061_002.png,52,0.38,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_003.png,brightness_00000061_003.png,126,0.39,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_004.png,brightness_00000061_004.png,80,0.48,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_005.png,brightness_00000061_005.png,411,0.55,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000061_006.png,brightness_00000061_006.png,414,0.56,Tampered,8,True,True,brightness,8×8,1.0,True,True,True
00000061_007.png,brightness_00000061_007.png,140,0.66,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000061_008.png,brightness_00000061_008.png,294,0.66,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_009.png,brightness_00000061_009.png,26,0.19,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_010.png,brightness_00000061_010.png,96,0.52,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_011.png,brightness_00000061_011.png,94,0.42,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000061_012.png,brightness_00000061_012.png,102,0.48,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_013.png,brightness_00000061_013.png,136,0.52,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_014.png,brightness_00000061_014.png,28,0.17,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_015.png,brightness_00000061_015.png,86,0.55,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_016.png,brightness_00000061_016.png,56,0.41,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_017.png,brightness_00000061_017.png,72,0.38,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_018.png,brightness_00000061_018.png,356,0.53,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000061_019.png,brightness_00000061_019.png,304,0.47,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000061_020.png,brightness_00000061_020.png,210,0.44,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000061_021.png,brightness_00000061_021.png,56,0.34,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_022.png,brightness_00000061_022.png,436,0.53,Tampered,6,True,True,brightness,8×8,1.0,True,True,True
00000061_023.png,brightness_00000061_023.png,84,0.39,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000061_024.png,brightness_00000061_024.png,86,0.47,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000061_025.png,brightness_00000061_025.png,46,0.28,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000062_000.png,brightness_00000062_000.png,218,0.38,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000063_000.png,brightness_00000063_000.png,72,0.5,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000064_000.png,brightness_00000064_000.png,46,0.34,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000065_000.png,brightness_00000065_000.png,589,0.84,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000066_000.png,brightness_00000066_000.png,114,0.61,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000067_000.png,brightness_00000067_000.png,60,0.45,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000067_001.png,brightness_00000067_001.png,68,0.45,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000067_002.png,brightness_00000067_002.png,478,0.58,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000068_000.png,brightness_00000068_000.png,62,0.41,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000069_000.png,brightness_00000069_000.png,324,0.53,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000070_000.png,brightness_00000070_000.png,161,0.36,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000071_000.png,brightness_00000071_000.png,76,0.41,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000071_001.png,brightness_00000071_001.png,84,0.48,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000071_002.png,brightness_00000071_002.png,124,0.47,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000071_003.png,brightness_00000071_003.png,262,0.42,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000071_004.png,brightness_00000071_004.png,66,0.44,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000071_005.png,brightness_00000071_005.png,144,0.69,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000071_006.png,brightness_00000071_006.png,34,0.25,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000071_007.png,brightness_00000071_007.png,102,0.48,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000071_008.png,brightness_00000071_008.png,44,0.3,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000072_000.png,brightness_00000072_000.png,76,0.5,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000073_000.png,brightness_00000073_000.png,44,0.31,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000073_001.png,brightness_00000073_001.png,1118,0.95,Tampered,10,True,True,brightness,8×8,1.0,True,True,True
00000073_002.png,brightness_00000073_002.png,660,0.88,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000073_003.png,brightness_00000073_003.png,861,0.94,Tampered,6,True,True,brightness,8×8,1.0,True,True,True
00000073_004.png,brightness_00000073_004.png,6,0.05,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000073_005.png,brightness_00000073_005.png,20,0.16,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000073_006.png,brightness_00000073_006.png,76,0.45,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000073_007.png,brightness_00000073_007.png,52,0.31,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000073_008.png,brightness_00000073_008.png,56,0.38,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000073_009.png,brightness_00000073_009.png,74,0.41,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000074_000.png,brightness_00000074_000.png,407,0.62,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000075_000.png,brightness_00000075_000.png,48,0.36,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000075_001.png,brightness_00000075_001.png,102,0.38,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000076_000.png,brightness_00000076_000.png,68,0.41,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000077_000.png,brightness_00000077_000.png,96,0.45,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000078_000.png,brightness_00000078_000.png,60,0.28,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000078_001.png,brightness_00000078_001.png,532,0.69,Tampered,4,True,True,brightness,8×8,1.0,True,True,True
00000078_002.png,brightness_00000078_002.png,90,0.47,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000079_000.png,brightness_00000079_000.png,64,0.41,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000080_000.png,brightness_00000080_000.png,72,0.42,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000080_001.png,brightness_00000080_001.png,64,0.39,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000080_002.png,brightness_00000080_002.png,102,0.62,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000080_003.png,brightness_00000080_003.png,50,0.31,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000080_004.png,brightness_00000080_004.png,62,0.44,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000080_005.png,brightness_00000080_005.png,72,0.47,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000081_000.png,brightness_00000081_000.png,395,0.62,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000082_000.png,brightness_00000082_000.png,76,0.47,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000083_000.png,brightness_00000083_000.png,767,0.89,Tampered,6,True,True,brightness,8×8,1.0,True,True,True
00000084_000.png,brightness_00000084_000.png,754,0.88,Tampered,6,True,True,brightness,8×8,1.0,True,True,True
00000084_001.png,brightness_00000084_001.png,70,0.41,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000085_000.png,brightness_00000085_000.png,68,0.42,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000086_000.png,brightness_00000086_000.png,88,0.53,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000086_001.png,brightness_00000086_001.png,72,0.47,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000086_002.png,brightness_00000086_002.png,562,0.78,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000087_000.png,brightness_00000087_000.png,56,0.36,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000087_001.png,brightness_00000087_001.png,58,0.39,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000088_000.png,brightness_00000088_000.png,92,0.56,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000089_000.png,brightness_00000089_000.png,52,0.38,Tampered,2,True,True,brightness,8×8,1.0,True,True,True
00000090_000.png,brightness_00000090_000.png,66,0.42,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000090_001.png,brightness_00000090_001.png,100,0.52,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000090_002.png,brightness_00000090_002.png,54,0.41,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
00000090_003.png,brightness_00000090_003.png,78,0.52,Tampered,0,True,True,brightness,8×8,1.0,True,True,True
